NU_ANO;CO_CURSO;ANO_FIM_EM;ANO_IN_GRAD;CO_TURNO_GRADUACAO
2025;1029204;2016;2020;3
2025;84408;2016;2020;3
2025;12970;2016;2020;1
2025;14234;2016;2020;3
2025;1879;2016;2020;3
2025;1408259;2016;2021;3
2025;1390317;2016;2020;3
2025;10222;2016;2020;3
2025;103596;2016;2021;3
2025;1135207;2016;2020;3
2025;1178524;2016;2020;3
2025;1518;2016;2019;3
2025;100956;2016;2020;3
2025;82224;2016;2020;3
2025;5001101;2016;2020;3
2025;103596;2016;2021;3
2025;12015;2016;2020;3
2025;90483;2016;2016;3
2025;82224;2016;2020;3
2025;4082;2016;2020;3
2025;65114;2016;2021;3
2025;57402;2016;2019;3
2025;1399483;2016;2020;3
2025;11233;2016;2020;3
2025;1184060;2016;2020;3
2025;1108786;2016;2020;3
2025;5000933;2016;2020;3
2025;1292869;2016;2020;3
2025;1261972;2016;2020;3
2025;13866;2016;2019;3
2025;1342449;2016;2019;3
2025;14563;2016;2020;3
2025;69624;2016;2019;3
2025;51835;2016;2020;3
2025;72675;2016;2020;3
2025;1202553;2016;2019;3
2025;12970;2016;2020;1
2025;5001314;2016;2020;3
2025;5001294;2016;2020;3
2025;1292713;2016;2019;3
2025;71689;2016;2020;3
2025;1349675;2016;2020;3
2025;1257524;2016;2021;4
2025;12813;2016;2019;3
2025;90059;2016;2020;3
2025;5909;2016;2020;3
2025;10591;2016;2020;3
2025;1026;2016;2020;3
2025;14563;2016;2020;3
2025;1399615;2016;2020;3
2025;85652;2016;2020;3
2025;13601;2016;2020;3
2025;12813;2016;2019;3
2025;1439;2016;2019;3
2025;1399485;2016;2020;3
2025;1438629;2016;2020;3
2025;58412;2016;2020;3
2025;1102360;2016;2020;3
2025;20249;2016;2020;3
2025;1278877;2016;2020;3
2025;1184325;2016;2020;3
2025;1292713;2016;2020;3
2025;53338;2016;2020;3
2025;90059;2016;2020;3
2025;1261972;2016;2020;3
2025;1188127;2016;2021;3
2025;12345;2016;2020;3
2025;4082;2016;2020;3
2025;1518495;2016;2020;3
2025;5000812;2016;2020;3
2025;3148;2016;2020;3
2025;12015;2016;2020;3
2025;1879;2016;2020;3
2025;51835;2016;2020;3
2025;74655;2016;2020;3
2025;13866;2016;2020;3
2025;9988;2016;2020;3
2025;19294;2016;2020;3
2025;4082;2016;2020;3
2025;1202573;2016;2019;3
2025;1163738;2016;2019;3
2025;1399478;2016;2020;3
2025;14093;2016;2017;3
2025;1399619;2016;2020;3
2025;1184060;2016;2020;3
2025;1029204;2016;2020;3
2025;1390317;2016;2020;3
2025;3677;2016;2020;3
2025;1272168;2016;2020;3
2025;8437;2016;2019;3
2025;1349675;2016;2020;3
2025;54494;2016;2019;3
2025;1292725;2016;2019;3
2025;57402;2016;2020;3
2025;12692;2016;2020;3
2025;1068548;2016;2019;3
2025;99476;2016;2021;3
2025;38071;2016;2020;3
2025;87941;2016;2019;3
2025;1342505;2016;2019;3
2025;1408259;2016;2020;3
2025;1200712;2016;2020;3
2025;1261972;2016;2020;3
2025;91219;2016;2019;3
2025;1178524;2016;2020;3
2025;15783;2016;2020;3
2025;5001341;2016;2020;3
2025;100958;2016;2020;3
2025;1292725;2016;2019;3
2025;15839;2016;2020;3
2025;12569;2016;2018;3
2025;91399;2016;2020;3
2025;5345;2016;2020;3
2025;14093;2016;2020;3
2025;5001294;2016;2021;3
2025;9805;2016;2020;3
2025;59414;2016;2020;3
2025;8554;2016;2020;3
2025;1200712;2016;2020;3
2025;1104264;2016;2020;3
2025;7105;2016;2020;3
2025;100688;2016;2020;3
2025;84352;2016;2020;3
2025;13200;2016;2020;3
2025;1184325;2016;2020;3
2025;1419799;2016;2020;3
2025;5000930;2016;2018;1
2025;1192188;2016;2019;3
2025;1200578;2016;2020;3
2025;10222;2016;2025;3
2025;13723;2016;2020;3
2025;11114;2016;2020;3
2025;1180318;2016;2020;3
2025;15343;2016;2020;3
2025;93001;2016;2020;3
2025;1200712;2016;2021;3
2025;1406536;2016;2019;3
2025;1050663;2016;2023;3
2025;1486298;2016;2020;3
2025;15475;2016;2020;1
2025;93001;2016;2020;3
2025;72767;2016;2020;3
2025;3148;2016;2020;3
2025;1184432;2016;2020;3
2025;1200578;2016;2019;3
2025;1518;2016;2019;3
2025;72675;2016;2018;3
2025;1179189;2016;2020;3
2025;74655;2016;2020;3
2025;9805;2016;2019;3
2025;1258023;2016;2021;3
2025;1202573;2016;2020;3
2025;90084;2016;2019;3
2025;5001294;2016;2021;3
2025;1188127;2016;2022;3
2025;1399483;2016;2020;3
2025;14975;2016;2020;3
2025;1399478;2016;2020;3
2025;13424;2016;2019;3
2025;1439;2016;2019;3
2025;7676;2016;2020;3
2025;12569;2016;2020;3
2025;12692;2016;2020;3
2025;5001167;2016;2019;3
2025;4503;2016;2020;3
2025;1485621;2016;2020;3
2025;1029204;2016;2020;3
2025;91219;2016;2020;3
2025;8960;2016;2020;3
2025;12970;2016;2020;1
2025;57852;2016;2020;3
2025;20360;2016;2020;3
2025;57402;2016;2020;3
2025;1399478;2016;2020;3
2025;100956;2016;2022;3
2025;1136509;2016;2020;3
2025;8554;2016;2020;3
2025;5909;2016;2020;3
2025;84352;2016;2020;3
2025;1518;2016;2019;3
2025;12015;2016;2020;3
2025;1109361;2016;2020;3
2025;1457503;2016;2019;3
2025;1518;2016;2019;3
2025;1202553;2016;2019;3
2025;99476;2016;2021;3
2025;14234;2016;2020;3
2025;1317634;2016;2020;3
2025;1390317;2016;2020;3
2025;11233;2016;2020;3
2025;18472;2016;2020;3
2025;1292869;2016;2020;3
2025;8554;2016;2020;3
2025;14093;2016;2020;3
2025;1107;2016;2020;3
2025;69624;2016;2020;3
2025;1438629;2016;2020;3
2025;5001294;2016;2019;3
2025;1399617;2016;2020;3
2025;37304;2016;2020;4
2025;1419799;2016;2020;3
2025;1179501;2016;2020;3
2025;14563;2016;2020;3
2025;1334344;2016;2020;3
2025;90084;2016;2022;3
2025;11316;2016;2020;3
2025;19206;2016;2020;4
2025;1349675;2016;2020;3
2025;1178524;2016;2020;3
2025;13286;2016;2018;3
2025;1278877;2016;2020;3
2025;1278877;2016;2020;3
2025;15343;2016;2020;3
2025;4082;2016;2020;3
2025;1317634;2016;2020;3
2025;1278877;2016;2020;3
2025;1879;2016;2020;3
2025;4082;2016;2020;3
2025;108014;2016;2020;3
2025;57402;2016;2018;3
2025;1292726;2016;2019;3
2025;1399484;2016;2020;3
2025;1439;2016;2019;3
2025;2348;2016;2020;3
2025;54494;2016;2019;3
2025;1168313;2016;2020;3
2025;13453;2016;2020;3
2025;1879;2016;2020;3
2025;1184432;2016;2020;3
2025;11114;2016;2020;3
2025;1448710;2016;2020;3
2025;5000930;2016;2020;3
2025;150039;2016;2019;3
2025;1399486;2016;2020;3
2025;1427370;2016;2020;3
2025;1419799;2016;2020;3
2025;1257524;2016;2020;4
2025;37304;2016;2020;4
2025;4082;2016;2020;3
2025;1292869;2016;2020;3
2025;64918;2016;2019;3
2025;66248;2016;2019;3
2025;758;2016;2020;3
2025;1292869;2016;2019;3
2025;1317634;2016;2020;3
2025;7705;2016;2020;3
2025;5000979;2016;2022;3
2025;303;2016;2019;1
2025;12970;2016;2019;1
2025;9988;2016;2020;3
2025;1184047;2016;2019;3
2025;72667;2016;2021;3
2025;65114;2016;2022;3
2025;5920;2016;2020;3
2025;1458090;2016;2020;3
2025;1399614;2016;2021;4
2025;13601;2016;2019;3
2025;1108786;2016;2020;3
2025;107766;2016;2020;3
2025;5000978;2016;2022;3
2025;98406;2016;2020;3
2025;18472;2016;2020;3
2025;103596;2016;2020;3
2025;5000980;2016;2020;3
2025;87537;2016;2020;3
2025;7676;2016;2020;3
2025;4503;2016;2020;3
2025;12970;2016;2020;1
2025;100688;2016;2020;3
2025;2348;2016;2020;3
2025;11114;2016;2020;3
2025;1261972;2016;2020;3
2025;1399615;2016;2021;3
2025;5001183;2016;2020;3
2025;5001183;2016;2020;3
2025;12692;2016;2020;3
2025;1184060;2016;2020;3
2025;1202553;2016;2019;3
2025;1102360;2016;2020;3
2025;1518;2016;2019;3
2025;1185903;2016;2020;3
2025;16236;2016;2020;3
2025;1179189;2016;2019;3
2025;1109361;2016;2018;3
2025;9996;2016;2020;3
2025;10224;2016;2020;3
2025;14234;2016;2020;3
2025;1267038;2016;2020;3
2025;1399481;2016;2020;3
2025;51835;2016;2020;3
2025;1397771;2016;2020;3
2025;1258023;2016;2021;3
2025;1257524;2016;2020;4
2025;71859;2016;2019;3
2025;1178524;2016;2020;3
2025;1399482;2016;2022;3
2025;1399614;2016;2020;4
2025;1399616;2016;2018;3
2025;1313341;2016;2020;3
2025;12569;2016;2016;3
2025;107666;2016;2020;3
2025;84352;2016;2020;3
2025;1173014;2016;2020;3
2025;1445016;2016;2019;3
2025;5920;2016;2020;3
2025;1349675;2016;2020;3
2025;91399;2016;2020;3
2025;1399484;2016;2020;3
2025;1390317;2016;2020;3
2025;14093;2016;2020;3
2025;1189778;2016;2020;3
2025;1421100;2016;2020;3
2025;97679;2016;2020;3
2025;87941;2016;2020;3
2025;19206;2016;2020;4
2025;5920;2016;2019;3
2025;1399480;2016;2020;3
2025;18594;2016;2020;4
2025;1108281;2016;2020;3
2025;1109361;2016;2020;3
2025;4503;2016;2020;3
2025;14234;2016;2020;3
2025;1408509;2016;2020;3
2025;1399614;2016;2019;4
2025;1363536;2016;2020;3
2025;20058;2016;2020;3
2025;18605;2016;2019;3
2025;13723;2016;2018;3
2025;72675;2016;2020;3
2025;65114;2016;2020;3
2025;1202573;2016;2020;3
2025;5000812;2016;2020;3
2025;51835;2016;2020;3
2025;5000812;2016;2018;3
2025;1192047;2016;2020;3
2025;74655;2016;2020;3
2025;5001314;2016;2020;3
2025;98406;2016;2020;3
2025;1408505;2016;2021;3
2025;14563;2016;2020;3
2025;13200;2016;2020;3
2025;1202547;2016;2019;3
2025;18594;2016;2020;4
2025;1518;2016;2019;3
2025;1518;2016;2019;3
2025;1192237;2016;2020;3
2025;16904;2016;2020;3
2025;5000980;2016;2020;3
2025;100688;2016;2020;3
2025;9996;2016;2020;3
2025;1178524;2016;2021;3
2025;1486822;2016;2022;3
2025;8437;2016;2019;3
2025;84408;2016;2020;3
2025;11114;2016;2020;3
2025;72767;2016;2020;3
2025;1406536;2016;2019;3
2025;5345;2016;2020;3
2025;5000933;2016;2020;3
2025;1166567;2016;2020;3
2025;9996;2016;2020;3
2025;91219;2016;2020;3
2025;1317634;2016;2020;3
2025;1261971;2016;2020;3
2025;4082;2016;2020;3
2025;1168313;2016;2020;3
2025;100956;2016;2020;3
2025;1455021;2016;2018;3
2025;3148;2016;2020;3
2025;7105;2016;2020;3
2025;1292726;2016;2020;3
2025;5345;2016;2020;3
2025;1184047;2016;2020;3
2025;1261972;2016;2020;3
2025;90483;2016;2016;3
2025;99476;2016;2020;3
2025;1725;2016;2020;3
2025;5000812;2016;2020;3
2025;72767;2016;2020;3
2025;79007;2016;2017;3
2025;7676;2016;2020;3
2025;1457503;2016;2021;3
2025;1390317;2016;2020;3
2025;90059;2016;2020;3
2025;1419799;2016;2020;3
2025;91219;2016;2020;3
2025;98506;2016;2020;3
2025;19294;2016;2018;3
2025;66361;2016;2022;3
2025;8437;2016;2020;3
2025;1295813;2016;2020;3
2025;90059;2016;2020;3
2025;9996;2016;2020;3
2025;49060;2016;2020;3
2025;1408262;2016;2020;3
2025;1518;2016;2018;3
2025;100958;2016;2020;3
2025;1390317;2016;2020;3
2025;9772;2016;2020;3
2025;1399482;2016;2022;3
2025;1200712;2016;2020;3
2025;1725;2016;2020;3
2025;11114;2016;2020;3
2025;64918;2016;2020;3
2025;14975;2016;2020;3
2025;12;2016;2020;3
2025;1258023;2016;2020;3
2025;15783;2016;2020;3
2025;5000980;2016;2020;3
2025;4720;2016;2020;3
2025;1363536;2016;2020;3
2025;8554;2016;2020;3
2025;7837;2016;2019;3
2025;1188127;2016;2020;3
2025;1184047;2016;2020;3
2025;72663;2016;2021;3
2025;107766;2016;2018;3
2025;1178524;2016;2020;3
2025;72667;2016;2024;3
2025;57852;2016;2021;3
2025;100958;2016;2020;3
2025;1518;2016;2019;3
2025;1408259;2016;2020;3
2025;1334344;2016;2021;3
2025;1629;2016;2020;3
2025;5000980;2016;2020;3
2025;12970;2016;2020;1
2025;1102360;2016;2020;3
2025;13103;2016;2019;3
2025;1184047;2016;2017;3
2025;14093;2016;2020;3
2025;7837;2016;2017;3
2025;12569;2016;2019;3
2025;12569;2016;2019;3
2025;5000812;2016;2020;3
2025;12569;2016;2020;3
2025;1264844;2016;2019;3
2025;65114;2016;2022;3
2025;12015;2016;2017;3
2025;1185076;2016;2020;3
2025;12015;2016;2020;3
2025;1029763;2016;2020;3
2025;1390317;2016;2020;3
2025;1257524;2016;2020;4
2025;14234;2016;2020;3
2025;1292725;2016;2020;3
2025;1408507;2016;2020;3
2025;1257562;2016;2020;3
2025;868;2016;2020;3
2025;1518;2016;2019;3
2025;1178524;2016;2020;3
2025;1258021;2016;2020;3
2025;87941;2016;2020;3
2025;1292917;2016;2020;3
2025;107766;2016;2020;3
2025;1321864;2016;2019;3
2025;1267038;2016;2021;3
2025;1419799;2016;2020;3
2025;1399489;2016;2020;3
2025;1313341;2016;2020;3
2025;37304;2016;2020;4
2025;1178672;2016;2020;3
2025;1108786;2016;2020;3
2025;1342536;2016;2020;3
2025;1629;2016;2020;3
2025;65114;2016;2021;3
2025;1029204;2016;2020;3
2025;5000930;2016;2020;3
2025;90059;2016;2018;3
2025;1109361;2016;2020;3
2025;1163738;2016;2019;3
2025;1408505;2016;2020;3
2025;75821;2016;2020;3
2025;13601;2016;2020;3
2025;1185025;2016;2020;3
2025;1397771;2016;2020;3
2025;14359;2016;2020;3
2025;59174;2016;2020;3
2025;1477973;2016;2020;3
2025;101228;2016;2020;3
2025;1258023;2016;2021;3
2025;1342537;2016;2019;3
2025;5000980;2016;2020;3
2025;1445016;2016;2020;3
2025;10224;2016;2020;3
2025;1183313;2016;2020;3
2025;4082;2016;2020;3
2025;1408509;2016;2020;3
2025;2392;2016;2020;3
2025;100956;2016;2020;3
2025;5001294;2016;2022;3
2025;1399489;2016;2020;3
2025;13866;2016;2018;3
2025;5001294;2016;2021;3
2025;5001294;2016;2021;3
2025;1188127;2016;2020;3
2025;59414;2016;2020;3
2025;87941;2016;2020;3
2025;58412;2016;2019;3
2025;1399618;2016;2022;4
2025;1725;2016;2020;3
2025;13200;2016;2017;3
2025;1518;2016;2019;3
2025;5000979;2016;2020;3
2025;86288;2016;2022;3
2025;1185903;2016;2020;3
2025;108882;2016;2019;3
2025;5000931;2016;2019;3
2025;11316;2016;2020;3
2025;1399477;2016;2018;3
2025;7414;2016;2020;3
2025;74655;2016;2020;3
2025;1385538;2016;2018;3
2025;1427370;2016;2020;3
2025;8437;2016;2021;3
2025;1136509;2016;2020;3
2025;1399619;2016;2020;3
2025;8554;2016;2020;3
2025;90483;2016;2016;3
2025;1029204;2016;2020;3
2025;1322329;2016;2022;3
2025;1399287;2016;2020;3
2025;19850;2016;2020;3
2025;84352;2016;2020;3
2025;5001294;2016;2016;3
2025;1408504;2016;2019;3
2025;1399478;2016;2020;3
2025;1334344;2016;2017;3
2025;1178524;2016;2020;3
2025;12692;2016;2020;3
2025;59174;2016;2020;3
2025;72669;2016;2021;3
2025;14359;2016;2020;3
2025;1399489;2016;2020;3
2025;1363536;2016;2020;3
2025;1202553;2016;2020;3
2025;90483;2016;2016;3
2025;1399287;2016;2023;3
2025;72417;2016;2020;3
2025;84352;2016;2019;3
2025;79007;2016;2019;3
2025;1399287;2016;2023;3
2025;93001;2016;2020;3
2025;18472;2016;2020;3
2025;6711;2016;2020;3
2025;12569;2016;2020;3
2025;100958;2016;2020;3
2025;1397773;2016;2019;3
2025;1445016;2016;2020;3
2025;1453564;2016;2020;3
2025;8554;2016;2020;3
2025;12569;2016;2020;3
2025;12569;2016;2018;3
2025;1184432;2016;2020;3
2025;1192047;2016;2019;3
2025;1178672;2016;2020;3
2025;18594;2016;2018;4
2025;54494;2016;2020;3
2025;1258021;2016;2020;3
2025;65114;2016;2021;3
2025;1202553;2016;2019;3
2025;1179189;2016;2019;3
2025;1342536;2016;2020;3
2025;6496;2016;2020;3
2025;1390317;2016;2020;3
2025;7676;2016;2020;3
2025;18594;2016;2018;4
2025;13601;2016;2020;3
2025;5000933;2016;2019;3
2025;1183313;2016;2020;3
2025;1184047;2016;2019;3
2025;1363536;2016;2020;3
2025;1438629;2016;2020;3
2025;4503;2016;2020;3
2025;7837;2016;2019;3
2025;87941;2016;2020;3
2025;1342537;2016;2020;3
2025;13453;2016;2020;3
2025;1187646;2016;2019;3
2025;5000980;2016;2020;3
2025;1202539;2016;2019;3
2025;1108786;2016;2020;3
2025;1390309;2016;2020;3
2025;1185903;2016;2022;3
2025;1427370;2016;2020;3
2025;113504;2016;2020;3
2025;1487290;2016;2020;3
2025;12015;2016;2020;3
2025;90483;2016;2016;3
2025;1321864;2016;2020;3
2025;1292726;2016;2020;3
2025;11446;2016;2020;3
2025;7676;2016;2020;3
2025;1317634;2016;2020;3
2025;1191415;2016;2020;3
2025;1725;2016;2020;3
2025;1518;2016;2019;3
2025;1390309;2016;2020;3
2025;1408505;2016;2020;3
2025;10224;2016;2020;3
2025;103596;2016;2021;3
2025;5000930;2016;2020;3
2025;1171609;2016;2018;3
2025;1108786;2016;2020;3
2025;20360;2016;2020;3
2025;66248;2016;2019;3
2025;1178672;2016;2020;3
2025;5001466;2016;2019;3
2025;90483;2016;2016;3
2025;1261972;2016;2019;3
2025;90483;2016;2016;3
2025;13424;2016;2019;3
2025;1408505;2016;2020;3
2025;2392;2016;2020;3
2025;12970;2016;2018;1
2025;74594;2016;2020;3
2025;10224;2016;2020;3
2025;90483;2016;2016;3
2025;1026;2016;2020;3
2025;91399;2016;2020;3
2025;1421100;2016;2020;3
2025;93001;2016;2020;3
2025;9772;2016;2020;3
2025;74655;2016;2020;3
2025;7705;2016;2020;3
2025;1390317;2016;2020;3
2025;1399617;2016;2020;3
2025;1330031;2016;2020;3
2025;13866;2016;2019;3
2025;5909;2016;2020;3
2025;3148;2016;2020;3
2025;1202539;2016;2019;3
2025;90483;2016;2016;3
2025;1267038;2016;2018;3
2025;5001300;2016;2020;3
2025;5206;2016;2021;3
2025;1390309;2016;2020;3
2025;100956;2016;2020;3
2025;7837;2016;2021;3
2025;75821;2016;2020;3
2025;5000812;2016;2020;3
2025;1317634;2016;2020;3
2025;108882;2016;2020;3
2025;5001033;2016;2020;3
2025;1272168;2016;2020;3
2025;5001033;2016;2020;3
2025;87941;2016;2021;3
2025;868;2016;2020;3
2025;1427370;2016;2019;3
2025;5001033;2016;2020;3
2025;1399618;2016;2020;4
2025;19206;2016;2025;4
2025;1163738;2016;2019;3
2025;1385538;2016;2019;3
2025;16904;2016;2020;3
2025;1059179;2016;2020;3
2025;15343;2016;2020;3
2025;20249;2016;2020;3
2025;58412;2016;2020;3
2025;7676;2016;2020;3
2025;1261972;2016;2020;3
2025;13601;2016;2020;3
2025;12569;2016;2020;3
2025;10224;2016;2020;3
2025;13286;2016;2019;3
2025;1264844;2016;2020;3
2025;14615;2016;2019;3
2025;13200;2016;2020;3
2025;7676;2016;2020;3
2025;1408261;2016;2019;3
2025;8554;2016;2020;3
2025;120983;2016;2020;3
2025;14359;2016;2020;3
2025;3677;2016;2020;3
2025;57402;2016;2019;3
2025;5001466;2016;2019;3
2025;10224;2016;2019;3
2025;5206;2016;2020;3
2025;1427370;2016;2022;3
2025;12692;2016;2019;3
2025;7676;2016;2020;3
2025;1399484;2016;2020;3
2025;2918;2016;2019;3
2025;90483;2016;2016;3
2025;1879;2016;2020;3
2025;100958;2016;2020;3
2025;1399481;2016;2021;3
2025;3418;2016;2020;3
2025;16904;2016;2020;3
2025;87941;2016;2020;3
2025;19850;2016;2020;3
2025;13200;2016;2019;3
2025;20360;2016;2020;3
2025;1190280;2016;2019;3
2025;1292726;2016;2020;3
2025;7705;2016;2021;3
2025;1399618;2016;2020;4
2025;1189778;2016;2020;3
2025;8437;2016;2017;3
2025;86288;2016;2020;3
2025;108014;2016;2020;3
2025;1202546;2016;2020;3
2025;1629;2016;2020;3
2025;14615;2016;2017;3
2025;1399481;2016;2021;3
2025;1399616;2016;2020;3
2025;20249;2016;2021;3
2025;1136509;2016;2019;3
2025;1173014;2016;2020;3
2025;6496;2016;2020;3
2025;21542;2016;2020;3
2025;13200;2016;2020;3
2025;1261972;2016;2019;3
2025;14359;2016;2020;3
2025;1313341;2016;2020;3
2025;5001033;2016;2020;3
2025;39415;2016;2019;3
2025;72669;2016;2020;3
2025;1257777;2016;2020;3
2025;100958;2016;2019;3
2025;8960;2016;2020;3
2025;5000812;2016;2018;3
2025;65114;2016;2022;3
2025;84352;2016;2020;3
2025;21542;2016;2019;3
2025;12569;2016;2019;3
2025;90483;2016;2016;3
2025;39415;2016;2020;3
2025;74655;2016;2020;3
2025;2304;2016;2020;3
2025;1448710;2016;2019;3
2025;1397771;2016;2020;3
2025;11114;2016;2021;3
2025;11233;2016;2020;3
2025;15343;2016;2020;3
2025;9326;2016;2020;1
2025;3148;2016;2020;3
2025;484;2016;2019;3
2025;5001294;2016;2020;3
2025;12015;2016;2020;3
2025;54494;2016;2020;3
2025;1292725;2016;2019;3
2025;5001294;2016;2018;3
2025;14975;2016;2020;3
2025;100958;2016;2019;3
2025;1385521;2016;2020;3
2025;1163738;2016;2020;3
2025;14234;2016;2020;3
2025;82224;2016;2023;3
2025;18605;2016;2018;3
2025;1136509;2016;2020;3
2025;74594;2016;2020;3
2025;5000930;2016;2019;3
2025;1261972;2016;2018;3
2025;72669;2016;2020;3
2025;1193275;2016;2020;3
2025;12692;2016;2020;3
2025;5000812;2016;2020;3
2025;1518;2016;2019;3
2025;1408259;2016;2020;3
2025;1399617;2016;2020;3
2025;93001;2016;2020;3
2025;1385538;2016;2020;3
2025;1026;2016;2020;3
2025;1427370;2016;2020;3
2025;49060;2016;2020;3
2025;1518;2016;2019;3
2025;20249;2016;2020;3
2025;66361;2016;2022;3
2025;64706;2016;2021;3
2025;19206;2016;2020;4
2025;12;2016;2019;3
2025;1399616;2016;2019;3
2025;868;2016;2020;3
2025;1184325;2016;2020;3
2025;100958;2016;2020;3
2025;12345;2016;2020;3
2025;5000841;2016;2020;3
2025;1257777;2016;2021;3
2025;1518;2016;2019;3
2025;1314146;2016;2020;3
2025;65114;2016;2021;3
2025;12970;2016;2020;1
2025;14093;2016;2020;3
2025;1292917;2016;2020;3
2025;66248;2016;2019;3
2025;14234;2016;2020;3
2025;5909;2016;2020;3
2025;1192237;2016;2020;3
2025;1261971;2016;2020;3
2025;1487290;2016;2020;3
2025;1408507;2016;2020;3
2025;86288;2016;2020;3
2025;1135207;2016;2020;3
2025;54494;2016;2019;3
2025;1192237;2016;2020;3
2025;18447;2016;2018;3
2025;13723;2016;2020;3
2025;1399488;2016;2020;3
2025;2392;2016;2020;3
2025;9996;2016;2020;3
2025;1029204;2016;2020;3
2025;1322329;2016;2020;3
2025;1421013;2016;2020;3
2025;1399616;2016;2020;3
2025;65924;2016;2019;3
2025;1399481;2016;2020;3
2025;91219;2016;2020;3
2025;1385521;2016;2020;3
2025;1292917;2016;2020;3
2025;20360;2016;2020;3
2025;10591;2016;2020;3
2025;13866;2016;2020;3
2025;12970;2016;2020;1
2025;72663;2016;2020;3
2025;1179189;2016;2020;3
2025;1439;2016;2020;3
2025;1292725;2016;2020;3
2025;108882;2016;2020;3
2025;1173014;2016;2019;3
2025;65114;2016;2022;3
2025;758;2016;2020;3
2025;79007;2016;2020;3
2025;1108786;2016;2021;3
2025;1399487;2016;2020;3
2025;72669;2016;2020;3
2025;1390311;2016;2019;3
2025;1518;2016;2019;3
2025;72767;2016;2020;3
2025;100958;2016;2020;3
2025;57852;2016;2020;3
2025;1292917;2016;2020;3
2025;64918;2016;2020;3
2025;20249;2016;2020;3
2025;3677;2016;2020;3
2025;1292725;2016;2019;3
2025;64918;2016;2020;3
2025;7705;2016;2019;3
2025;15343;2016;2020;3
2025;1421100;2016;2020;3
2025;1257562;2016;2020;3
2025;6711;2016;2020;3
2025;13103;2016;2020;3
2025;84408;2016;2020;3
2025;1202539;2016;2019;3
2025;10222;2016;2020;3
2025;5001294;2016;2021;3
2025;4720;2016;2020;3
2025;107766;2016;2020;3
2025;150039;2016;2019;3
2025;1272168;2016;2020;3
2025;1486298;2016;2020;3
2025;84408;2016;2020;3
2025;13723;2016;2020;3
2025;18447;2016;2019;3
2025;1178672;2016;2020;3
2025;1264844;2016;2017;3
2025;18594;2016;2020;4
2025;1406536;2016;2019;3
2025;98406;2016;2020;3
2025;86288;2016;2020;3
2025;19434;2016;2020;3
2025;1399487;2016;2020;3
2025;5001294;2016;2020;3
2025;5001314;2016;2020;3
2025;1397772;2016;2020;3
2025;5001101;2016;2020;3
2025;11446;2016;2020;3
2025;1408262;2016;2020;3
2025;12569;2016;2019;3
2025;10224;2016;2020;3
2025;11233;2016;2020;3
2025;1173014;2016;2020;3
2025;1327450;2016;2020;3
2025;85652;2016;2020;3
2025;7705;2016;2020;3
2025;1879;2016;2020;3
2025;12970;2016;2020;1
2025;1399614;2016;2020;4
2025;1483805;2016;2020;3
2025;14563;2016;2019;3
2025;1168313;2016;2020;3
2025;1187646;2016;2019;3
2025;86288;2016;2020;3
2025;108882;2016;2020;3
2025;8437;2016;2020;3
2025;51835;2016;2020;3
2025;82224;2016;2020;3
2025;1109361;2016;2020;3
2025;93001;2016;2020;3
2025;1180318;2016;2020;3
2025;1385521;2016;2020;3
2025;64706;2016;2020;3
2025;5001183;2016;2020;3
2025;11233;2016;2020;3
2025;66248;2016;2020;3
2025;113504;2016;2020;3
2025;1193264;2016;2020;3
2025;1322329;2016;2020;3
2025;1408261;2016;2020;3
2025;1879;2016;2021;3
2025;65924;2016;2019;3
2025;1421013;2016;2020;3
2025;1108786;2016;2020;3
2025;1385521;2016;2019;3
2025;1363536;2016;2020;3
2025;51835;2016;2020;3
2025;75821;2016;2020;3
2025;1385538;2016;2020;3
2025;100958;2016;2020;3
2025;1399487;2016;2020;3
2025;1385521;2016;2020;3
2025;85652;2016;2020;3
2025;91219;2016;2020;3
2025;65114;2016;2022;3
2025;1261971;2016;2020;3
2025;98506;2016;2020;3
2025;18472;2016;2020;3
2025;1485621;2016;2023;3
2025;9326;2016;2020;1
2025;1390317;2016;2020;3
2025;90483;2016;2016;3
2025;1399487;2016;2020;3
2025;868;2016;2020;3
2025;1399487;2016;2020;3
2025;1439;2016;2020;3
2025;12;2016;2020;3
2025;5000812;2016;2019;3
