NU_ANO;CO_CURSO;NU_IDADE
2025;51835;26
2025;1397772;26
2025;74594;26
2025;84352;26
2025;1342536;26
2025;12569;26
2025;14359;26
2025;6711;26
2025;72669;26
2025;12569;26
2025;1477973;26
2025;1445016;26
2025;10224;26
2025;91219;26
2025;1629;26
2025;78256;26
2025;20249;26
2025;1292917;26
2025;98409;26
2025;12569;26
2025;5000979;26
2025;1477973;26
2025;1192047;26
2025;19086;26
2025;58412;26
2025;9988;26
2025;54494;26
2025;1399481;26
2025;11233;26
2025;1292725;26
2025;107766;26
2025;1879;26
2025;107766;26
2025;1457006;26
2025;18605;26
2025;1397772;26
2025;87537;26
2025;90059;26
2025;66248;26
2025;1399480;26
2025;18472;26
2025;1342537;26
2025;87941;26
2025;54494;26
2025;99476;26
2025;1321864;26
2025;8437;26
2025;65114;26
2025;1185903;26
2025;12569;26
2025;72669;26
2025;65114;26
2025;1408507;26
2025;90483;26
2025;1202553;26
2025;1397773;26
2025;13286;26
2025;5001101;26
2025;5000979;26
2025;1059179;26
2025;57402;26
2025;1059179;26
2025;11114;26
2025;54494;26
2025;66361;26
2025;1725;26
2025;91219;26
2025;5206;26
2025;1178672;26
2025;98406;26
2025;11446;26
2025;103596;26
2025;12015;26
2025;18605;26
2025;1108786;26
2025;15783;26
2025;97679;26
2025;37304;26
2025;1257524;26
2025;90483;26
2025;13723;26
2025;13723;26
2025;8698;26
2025;13424;26
2025;74594;26
2025;87941;26
2025;87941;26
2025;16904;26
2025;3677;26
2025;7676;26
2025;1314146;26
2025;54490;26
2025;78256;26
2025;1026;26
2025;38071;26
2025;1185076;26
2025;1421100;26
2025;87941;26
2025;93001;26
2025;78256;26
2025;5345;26
2025;121850;26
2025;1445016;26
2025;1457006;26
2025;1725;26
2025;1406536;26
2025;5001033;26
2025;51835;26
2025;1330031;26
2025;97679;26
2025;868;26
2025;1292725;26
2025;1272168;26
2025;18472;26
2025;84352;26
2025;1397771;26
2025;1390309;26
2025;12692;26
2025;1406536;26
2025;12015;26
2025;9996;26
2025;7676;26
2025;13103;26
2025;1486822;26
2025;9996;26
2025;1214209;26
2025;20249;26
2025;87941;26
2025;12813;26
2025;87941;26
2025;11233;26
2025;1399480;26
2025;87941;26
2025;1317634;26
2025;107666;26
2025;9772;26
2025;1349675;26
2025;5000979;26
2025;71859;26
2025;87941;26
2025;87941;26
2025;1321864;26
2025;9988;26
2025;74655;26
2025;1050663;26
2025;108884;26
2025;1258021;26
2025;20249;26
2025;1185903;26
2025;12569;26
2025;90059;26
2025;82224;26
2025;1178524;26
2025;12569;26
2025;1200712;26
2025;98406;26
2025;71859;26
2025;57852;26
2025;64918;26
2025;9996;26
2025;13200;26
2025;7837;26
2025;1385538;26
2025;8554;26
2025;1408507;26
2025;1342449;26
2025;3677;26
2025;1192237;26
2025;5001466;26
2025;1178524;26
2025;1397771;26
2025;389;26
2025;72681;26
2025;98506;26
2025;13286;26
2025;7676;26
2025;90483;26
2025;1200578;26
2025;1408505;26
2025;6711;26
2025;100958;26
2025;1399481;26
2025;1200712;26
2025;1421013;26
2025;72663;26
2025;1292713;26
2025;5000933;26
2025;57852;26
2025;14093;26
2025;14615;26
2025;1108281;26
2025;2918;26
2025;13601;26
2025;5001294;26
2025;4503;26
2025;1879;26
2025;19206;26
2025;1192237;26
2025;1200578;26
2025;8437;26
2025;1185903;26
2025;1399482;26
2025;1439;26
2025;13286;26
2025;20249;26
2025;11233;26
2025;91399;26
2025;5000812;26
2025;1178524;26
2025;1192237;26
2025;90059;26
2025;14975;26
2025;1421013;26
2025;1399616;26
2025;13601;26
2025;1404416;26
2025;14975;26
2025;12692;26
2025;2695;26
2025;14563;26
2025;10289;26
2025;9805;26
2025;1278877;26
2025;1135207;26
2025;21542;26
2025;13103;26
2025;1178524;26
2025;1448710;26
2025;90059;26
2025;14615;26
2025;11114;26
2025;48854;26
2025;3148;26
2025;15343;26
2025;1397771;26
2025;13424;26
2025;1408259;26
2025;1427419;26
2025;5001294;26
2025;13286;26
2025;14093;26
2025;5001101;26
2025;1457006;26
2025;2304;26
2025;12345;26
2025;72669;26
2025;3677;26
2025;140;26
2025;97679;26
2025;1879;26
2025;1439;26
2025;1879;26
2025;1168313;26
2025;91399;26
2025;1108786;26
2025;2695;26
2025;48854;26
2025;5206;26
2025;1192237;26
2025;868;26
2025;1439;26
2025;100958;26
2025;12813;26
2025;87941;26
2025;1202547;26
2025;1518;26
2025;65114;26
2025;1261971;26
2025;1322329;26
2025;12970;26
2025;1397771;26
2025;1518;26
2025;1399287;26
2025;54490;26
2025;84352;26
2025;1261971;26
2025;12813;26
2025;74594;26
2025;1487290;26
2025;1135207;26
2025;1399287;26
2025;1399617;26
2025;1278877;26
2025;51835;26
2025;1029204;26
2025;74655;26
2025;1397771;26
2025;8554;26
2025;1104264;26
2025;18594;26
2025;1399481;26
2025;1191415;26
2025;7837;26
2025;1518;26
2025;10591;26
2025;1518;26
2025;85652;26
2025;72667;26
2025;13866;26
2025;1518;26
2025;5000980;26
2025;12970;26
2025;108882;26
2025;868;26
2025;1518;26
2025;85652;26
2025;14563;26
2025;1342536;26
2025;13723;26
2025;1399617;26
2025;1518;26
2025;1327450;26
2025;5000979;26
2025;1261971;26
2025;98506;26
2025;12813;26
2025;1385521;26
2025;12015;26
2025;13200;26
2025;1322329;26
2025;1385521;26
2025;1385521;26
2025;7837;26
2025;1421013;26
2025;1136509;26
2025;2695;26
2025;1168313;26
2025;13286;26
2025;1399616;26
2025;19434;26
2025;1397772;26
2025;1026;26
2025;64918;26
2025;15343;26
2025;72767;26
2025;1518;26
2025;1399614;26
2025;6496;26
2025;5000979;26
2025;1427370;26
2025;5001294;26
2025;93001;26
2025;57852;26
2025;1486298;26
2025;1188849;26
2025;1108786;26
2025;1178672;26
2025;1180318;26
2025;1408261;26
2025;7105;26
2025;72663;26
2025;9996;26
2025;5001314;26
2025;65924;26
2025;11446;26
2025;1202588;26
2025;85652;26
2025;6711;26
2025;7705;26
2025;66248;26
2025;1879;26
2025;1399614;26
2025;1191415;26
2025;91399;26
2025;86288;26
2025;18447;26
2025;1427419;26
2025;10289;26
2025;1026;26
2025;86288;26
2025;51835;26
2025;12345;26
2025;54490;26
2025;1109361;26
2025;72663;26
2025;1026;26
2025;93001;26
2025;5001294;26
2025;74655;26
2025;9326;26
2025;1292713;26
2025;72681;26
2025;39415;26
2025;85586;26
2025;11233;26
2025;1295813;26
2025;14359;26
2025;20249;26
2025;65924;26
2025;1363536;26
2025;1421013;26
2025;5000812;26
2025;49910;26
2025;1029204;26
2025;91219;26
2025;1629;26
2025;85652;26
2025;5920;26
2025;65114;26
2025;18472;26
2025;108014;26
2025;86288;26
2025;54494;26
2025;14615;26
2025;1292713;26
2025;1390311;26
2025;1135207;26
2025;868;26
2025;16904;26
2025;87941;26
2025;12;26
2025;1518;26
2025;13601;26
2025;87941;26
2025;1408261;26
2025;7676;26
2025;1187646;26
2025;14725;26
2025;12569;26
2025;1438629;26
2025;1050663;26
2025;1385538;26
2025;5000930;26
2025;1399618;26
2025;100958;26
2025;19206;26
2025;7676;26
2025;107766;26
2025;59414;26
2025;5000812;26
2025;5000001;26
2025;85652;26
2025;98406;26
2025;1321864;26
2025;1321864;26
2025;1278877;26
2025;74655;26
2025;19850;26
2025;868;26
2025;1278877;26
2025;1178524;26
2025;1183313;26
2025;1408505;26
2025;101228;26
2025;8437;26
2025;868;26
2025;1477973;26
2025;3418;26
2025;1408262;26
2025;1404416;26
2025;1108153;26
2025;1439;26
2025;1202547;26
2025;1108281;26
2025;91219;26
2025;4082;26
2025;1399616;26
2025;65114;26
2025;15839;26
2025;72767;26
2025;13601;26
2025;13424;26
2025;99476;26
2025;39415;26
2025;1189778;26
2025;6496;26
2025;6496;26
2025;15343;26
2025;90091;26
2025;19206;26
2025;5000841;26
2025;1404416;26
2025;12692;26
2025;5001183;26
2025;1178524;26
2025;19850;26
2025;1445016;26
2025;71859;26
2025;2918;26
2025;19434;26
2025;1029204;26
2025;72681;26
2025;5920;26
2025;1445016;26
2025;18472;26
2025;5000981;26
2025;5001101;26
2025;90059;26
2025;6496;26
2025;13601;26
2025;1200712;26
2025;1163738;26
2025;1483768;26
2025;16904;26
2025;99476;26
2025;1408507;26
2025;1427420;26
2025;6496;26
2025;66248;26
2025;100958;26
2025;10222;26
2025;1146605;26
2025;5000979;26
2025;1200578;26
2025;4082;26
2025;5001466;26
2025;12569;26
2025;91219;26
2025;1184047;26
2025;78256;26
2025;1261972;26
2025;1107;26
2025;75821;26
2025;13424;26
2025;11316;26
2025;7837;26
2025;80037;26
2025;1173014;26
2025;100958;26
2025;78256;26
2025;1166567;26
2025;12015;26
2025;389;26
2025;1190280;26
2025;98409;26
2025;10224;26
2025;1166567;26
2025;1406536;26
2025;84408;26
2025;1166567;26
2025;3148;26
2025;74655;26
2025;5000812;26
2025;1202573;26
2025;1427370;26
2025;58412;26
2025;1342505;26
2025;19206;26
2025;12569;26
2025;13866;26
2025;51835;26
2025;72663;26
2025;14615;26
2025;13453;26
2025;10289;26
2025;16904;26
2025;84408;26
2025;1397773;26
2025;74655;26
2025;1029204;26
2025;1272168;26
2025;1408505;26
2025;9326;26
2025;87537;26
2025;2918;26
2025;1399484;26
2025;12970;26
2025;15475;26
2025;72663;26
2025;15343;26
2025;19206;26
2025;1399481;26
2025;108882;26
2025;1334344;26
2025;74594;26
2025;1107;26
2025;1342536;26
2025;5001450;26
2025;84352;26
2025;10591;26
2025;1629;26
2025;1101742;26
2025;5345;26
2025;1163738;26
2025;13453;26
2025;74655;26
2025;21542;26
2025;1278877;26
2025;72663;26
2025;74655;26
2025;5000930;26
2025;2918;26
2025;13424;26
2025;19206;26
2025;13453;26
2025;59174;26
2025;2348;26
2025;1399487;26
2025;1185076;26
2025;1342505;26
2025;14615;26
2025;9805;26
2025;1327450;26
2025;86356;26
2025;1292917;26
2025;1342505;26
2025;1185025;26
2025;15783;26
2025;2918;26
2025;6496;26
2025;98409;26
2025;19294;26
2025;11114;26
2025;13286;26
2025;66361;26
2025;1108281;26
2025;1477973;26
2025;13103;26
2025;1629;26
2025;74655;26
2025;1427370;26
2025;1399478;26
2025;1342610;26
2025;13200;26
2025;1477973;26
2025;19850;26
2025;1399614;26
2025;8960;26
2025;100956;26
2025;1406536;26
2025;1188849;26
2025;72669;26
2025;72669;26
2025;14234;26
2025;19850;26
2025;7676;26
2025;75821;26
2025;1390309;26
2025;1399478;26
2025;1029204;26
2025;1184047;26
2025;10222;26
2025;13453;26
2025;2918;26
2025;59174;26
2025;4503;26
2025;1399483;26
2025;868;26
2025;758;26
2025;11114;26
2025;100956;26
2025;91219;26
2025;72663;26
2025;14359;26
2025;78256;26
2025;59414;26
2025;7837;26
2025;90059;26
2025;1399618;26
2025;1399489;26
2025;1408508;26
2025;1399484;26
2025;5000979;26
2025;11316;26
2025;69624;26
2025;5920;26
2025;1278877;26
2025;1178524;26
2025;8437;26
2025;74655;26
2025;1109361;26
2025;100688;26
2025;1448710;26
2025;59414;26
2025;1109361;26
2025;5001101;26
2025;86288;26
2025;72767;26
2025;4503;26
2025;7105;26
2025;108882;26
2025;1193264;26
2025;18605;26
2025;18594;26
2025;1261971;26
2025;108884;26
2025;57852;26
2025;1438629;26
2025;1261971;26
2025;91219;26
2025;107766;26
2025;91219;26
2025;1408259;26
2025;8698;26
2025;868;26
2025;1185025;26
2025;1408505;26
2025;1317634;26
2025;91399;26
2025;5000001;26
2025;20249;26
2025;13996;26
2025;5001183;26
2025;1477973;26
2025;100956;26
2025;1257524;26
2025;1191415;26
2025;64918;26
2025;1107;26
2025;108882;26
2025;15475;26
2025;108882;26
2025;93001;26
2025;1477973;26
2025;13103;26
2025;1399617;26
2025;1202547;26
2025;5000979;26
2025;2304;26
2025;72663;26
2025;71859;26
2025;72663;26
2025;1438629;26
2025;5000812;26
2025;11316;26
2025;1397772;26
2025;86356;26
2025;1135207;26
2025;5000841;26
2025;72767;26
2025;15343;26
2025;4503;26
2025;1390311;26
2025;98406;26
2025;74655;26
2025;18447;26
2025;1629;26
2025;1180318;26
2025;1399480;26
2025;1427370;26
2025;4503;26
2025;13996;26
2025;2918;26
2025;84408;26
2025;72669;26
2025;13103;26
2025;1397772;26
2025;1477973;26
2025;91219;26
2025;19294;26
2025;74594;26
2025;5000812;26
2025;9326;26
2025;1448710;26
2025;107666;26
2025;1427419;26
2025;2304;26
2025;66361;26
2025;1202588;26
2025;1399617;26
2025;57402;26
2025;86356;26
2025;4503;26
2025;1189607;26
2025;75821;26
2025;108884;26
2025;51835;26
2025;1295813;26
2025;1399478;26
2025;75821;26
2025;1342449;26
2025;5000930;26
2025;8554;26
2025;18605;26
2025;64918;26
2025;1108786;26
2025;140;26
2025;4503;26
2025;11446;26
2025;5001101;26
2025;108882;26
2025;108882;26
2025;39415;26
2025;1216474;26
2025;54490;26
2025;7676;26
2025;13286;26
2025;1184325;26
2025;108882;26
2025;1029204;26
2025;1200712;26
2025;72767;26
2025;108882;26
2025;72667;26
2025;108882;26
2025;13996;26
2025;1135207;26
2025;1295813;26
2025;72669;26
2025;120983;26
2025;1257548;26
2025;49060;26
2025;108884;26
2025;868;26
2025;18447;26
2025;1438629;26
2025;9326;26
2025;1146605;26
2025;98406;26
2025;1399616;26
2025;1330031;26
2025;58412;26
2025;1278877;26
2025;86356;26
2025;1399486;26
2025;108884;26
2025;12569;26
2025;100958;26
2025;1184325;26
2025;8698;26
2025;108882;26
2025;1427419;26
2025;1438629;26
2025;85652;26
2025;1399617;26
2025;1399480;26
2025;1185025;26
2025;108884;26
2025;1399480;26
2025;74655;26
2025;13723;26
2025;5000933;26
2025;72667;26
2025;1385538;26
2025;86288;26
2025;1390317;26
2025;12970;26
2025;5920;26
2025;108884;26
2025;1399618;26
2025;11114;26
2025;39415;26
2025;1427370;26
2025;1136509;26
2025;10289;26
2025;1399619;26
2025;19294;26
2025;1629;26
2025;1202573;26
2025;108884;26
2025;108884;26
2025;1399486;26
2025;86356;26
2025;1109361;26
2025;1180318;26
2025;1183313;26
2025;39415;26
2025;1399482;26
2025;108884;26
2025;1457006;26
2025;7705;26
2025;1188127;26
2025;1202553;26
2025;12813;26
2025;18594;26
2025;1342536;26
2025;38071;26
2025;19206;26
2025;37304;26
2025;1101742;26
2025;1050663;26
2025;97679;26
2025;1214209;26
2025;1408509;26
2025;74655;26
2025;1399485;26
2025;74655;26
2025;1399484;26
2025;18605;26
2025;37304;26
2025;1295813;26
2025;57402;26
2025;108884;26
2025;150039;26
2025;69624;26
2025;108884;26
2025;1173014;26
2025;1518495;26
2025;1257524;26
2025;13103;26
2025;1188900;26
2025;108014;26
2025;108884;26
2025;15783;26
2025;12970;26
2025;1408507;26
2025;1029763;26
2025;108884;26
2025;8698;26
2025;1399484;26
2025;1879;26
2025;1214209;26
2025;140;26
2025;13103;26
2025;6496;26
2025;5001300;26
2025;1101742;26
2025;1292713;26
2025;1406536;26
2025;1390309;26
2025;65114;26
2025;1408259;26
2025;4082;26
2025;5000981;26
2025;13996;26
2025;74655;26
2025;19206;26
2025;8698;26
2025;1477973;26
2025;12569;26
2025;7705;26
2025;1399478;26
2025;1258021;26
2025;2918;26
2025;74655;26
2025;1146605;26
2025;74655;26
2025;99476;26
2025;12569;26
2025;1419799;26
2025;2695;26
2025;1455021;26
2025;14725;26
2025;87537;26
2025;5000931;26
2025;1439;26
2025;1342449;26
2025;75821;26
2025;108884;26
2025;1257777;26
2025;1050663;26
2025;5345;26
2025;1146605;26
2025;5001183;26
2025;12015;26
2025;1178672;26
2025;2918;26
2025;5001300;26
2025;1192047;26
2025;1029204;26
2025;72667;26
2025;108014;26
2025;86356;26
2025;1188900;26
2025;1342537;26
2025;93001;26
2025;14725;26
2025;1295813;26
2025;65924;26
2025;5001300;26
2025;1257777;26
2025;5001300;26
2025;1108281;26
2025;11316;26
2025;1397771;26
2025;6711;26
2025;13103;26
2025;108014;26
2025;14563;26
2025;86356;26
2025;1399486;26
2025;86356;26
2025;72667;26
2025;1104264;26
2025;1193275;26
2025;1163738;26
2025;9996;26
2025;5001183;26
2025;65114;26
2025;99476;26
2025;1445016;26
2025;64918;26
2025;8698;26
2025;4503;26
2025;18594;26
2025;1445016;26
2025;8554;26
2025;5920;26
2025;6711;26
2025;87537;26
2025;1135207;26
2025;74594;26
2025;78256;26
2025;5000001;26
2025;1216474;26
2025;84352;26
2025;1397772;26
2025;72669;26
2025;1399618;26
2025;100958;26
2025;1399478;26
2025;1404416;26
2025;1101742;26
2025;7837;26
2025;1408507;26
2025;15783;26
2025;12813;26
2025;1029204;26
2025;11114;26
2025;18594;26
2025;1399480;26
2025;1101742;26
2025;7676;26
2025;1399481;26
2025;14359;26
2025;9326;26
2025;5000978;26
2025;74655;26
2025;1465625;26
2025;1317634;26
2025;93001;26
2025;20249;26
2025;5000930;26
2025;66361;26
2025;97679;26
2025;85652;26
2025;84352;26
2025;13424;26
2025;1185076;26
2025;5001101;26
2025;5920;26
2025;1518;26
2025;72667;26
2025;5000978;26
2025;10289;26
2025;1292725;26
2025;74655;26
2025;18605;26
2025;15475;26
2025;1292725;26
2025;10222;26
2025;1399481;26
2025;5000980;26
2025;1342449;26
2025;58412;26
2025;74655;26
2025;108882;26
2025;1295813;26
2025;1397771;26
2025;1292713;26
2025;1295813;26
2025;5000980;26
2025;1188900;26
2025;16236;26
2025;1178672;26
2025;49910;26
2025;1879;26
2025;85652;26
2025;19850;26
2025;12813;26
2025;18472;26
2025;1178672;26
2025;1399481;26
2025;1408505;26
2025;5000981;26
2025;100956;26
2025;1135207;26
2025;74655;26
2025;14975;26
2025;1188849;26
2025;1408507;26
2025;5000980;26
2025;15783;26
2025;1399481;26
2025;107666;26
2025;1313341;26
2025;5000981;26
2025;1136509;26
2025;1399616;26
2025;12569;26
2025;19850;26
2025;91399;26
2025;1202573;26
2025;103596;26
2025;74655;26
2025;1408259;26
2025;1107;26
2025;100956;26
2025;5000933;26
2025;97679;26
2025;1108786;26
2025;5000979;26
2025;10224;26
2025;1135207;26
2025;18594;26
2025;1101742;26
2025;90059;26
2025;1179501;26
2025;1408508;26
2025;1184325;26
2025;5001033;26
2025;72681;26
2025;57402;26
2025;39415;26
2025;1725;26
2025;85652;26
2025;84408;26
2025;65114;26
2025;1146605;26
2025;12692;26
2025;100956;26
2025;91399;26
2025;49060;26
2025;15839;26
2025;1427370;26
2025;12970;26
2025;10224;26
2025;5000930;26
2025;72669;26
2025;16904;26
2025;20360;26
2025;1879;26
2025;7676;26
2025;100956;26
2025;84352;26
2025;1168313;26
2025;1327450;26
2025;5000978;26
2025;10222;26
2025;1059179;26
2025;6496;26
2025;19294;26
2025;72675;26
2025;1399478;26
2025;5000978;26
2025;1421100;26
2025;91219;26
2025;7105;26
2025;1399481;26
2025;51835;26
2025;8960;26
2025;14563;26
2025;5001427;26
2025;60660;26
2025;14093;26
2025;85586;26
2025;1183313;26
2025;13723;26
2025;1178524;26
2025;868;26
2025;12692;26
2025;74655;26
2025;7105;26
2025;1184047;26
2025;100958;26
2025;1202539;26
2025;1399618;26
2025;11316;26
2025;93001;26
2025;5000980;26
2025;1202546;26
2025;85652;26
2025;5000930;26
2025;8960;26
2025;5000978;26
2025;2918;26
2025;65114;26
2025;4503;26
2025;14975;26
2025;1190280;26
2025;2918;26
2025;1408262;26
2025;57852;26
2025;1292725;26
2025;9326;26
2025;107666;26
2025;5000979;26
2025;1029204;26
2025;2392;26
2025;303;26
2025;7676;26
2025;10222;26
2025;868;26
2025;1292917;26
2025;90059;26
2025;1406536;26
2025;1136509;26
2025;86356;26
2025;4720;26
2025;11446;26
2025;72767;26
2025;140;26
2025;93001;26
2025;90483;26
2025;1258023;26
2025;10224;26
2025;12970;26
2025;72675;26
2025;1202553;26
2025;100958;26
2025;85652;26
2025;14359;26
2025;57402;26
2025;1399287;26
2025;2918;26
2025;1202553;26
2025;18594;26
2025;1168313;26
2025;90091;26
2025;39415;26
2025;90483;26
2025;2348;26
2025;1397771;26
2025;1518495;26
2025;1295813;26
2025;12569;26
2025;12569;26
2025;7837;26
2025;8960;26
2025;1427419;26
2025;8698;26
2025;1136509;26
2025;1029204;26
2025;8698;26
2025;15475;26
2025;100958;26
2025;5909;26
2025;8698;26
2025;1257777;26
2025;5000930;26
2025;7676;26
2025;1399618;26
2025;86288;26
2025;8698;26
2025;100958;26
2025;15475;26
2025;1342449;26
2025;108014;26
2025;1191415;26
2025;1419799;26
2025;5000001;26
2025;12692;26
2025;87537;26
2025;11114;26
2025;5000933;26
2025;1295813;26
2025;13286;26
2025;107766;26
2025;1408505;26
2025;1427419;26
2025;98409;26
2025;1267038;26
2025;1171609;26
2025;1427419;26
2025;113504;26
2025;5001183;26
2025;1026;26
2025;1202588;26
2025;5000841;26
2025;91219;26
2025;1178524;26
2025;1427419;26
2025;1104264;26
2025;13453;26
2025;484;26
2025;1397771;26
2025;5909;26
2025;1202573;26
2025;1278877;26
2025;5000001;26
2025;85652;26
2025;100958;26
2025;1486298;26
2025;1321864;26
2025;72675;26
2025;14615;26
2025;7705;26
2025;13723;26
2025;11114;26
2025;11446;26
2025;100958;26
2025;86356;26
2025;4503;26
2025;8698;26
2025;3148;26
2025;66361;26
2025;1179501;26
2025;15839;26
2025;72667;26
2025;8698;26
2025;72675;26
2025;1185025;26
2025;71859;26
2025;13996;26
2025;303;26
2025;80037;26
2025;13424;26
2025;1185025;26
2025;1136509;26
2025;8960;26
2025;1408505;26
2025;5001341;26
2025;1200578;26
2025;1136509;26
2025;1188900;26
2025;84352;26
2025;5001314;26
2025;1334344;26
2025;20249;26
2025;5000980;26
2025;1188900;26
2025;11114;26
2025;1292725;26
2025;9326;26
2025;14975;26
2025;1261972;26
2025;5001101;26
2025;100958;26
2025;5001294;26
2025;1257777;26
2025;1295813;26
2025;82224;26
2025;65114;26
2025;19206;26
2025;1342537;26
2025;1188900;26
2025;58412;26
2025;1136509;26
2025;1725;26
2025;13723;26
2025;12569;26
2025;1399287;26
2025;1202588;26
2025;1397772;26
2025;11233;26
2025;1178524;26
2025;100958;26
2025;1188900;26
2025;1190667;26
2025;65114;26
2025;85652;26
2025;13866;26
2025;85652;26
2025;1192047;26
2025;65924;26
2025;1408509;26
2025;2918;26
2025;5909;26
2025;85652;26
2025;12692;27
2025;1399614;27
2025;1059179;27
2025;1258021;27
2025;64918;27
2025;82224;27
2025;57402;27
2025;13866;27
2025;74655;27
2025;14359;27
2025;12569;27
2025;59174;27
2025;7414;27
2025;1026;27
2025;12813;27
2025;1257777;27
2025;1397771;27
2025;1267038;27
2025;7414;27
2025;72669;27
2025;1453564;27
2025;1202588;27
2025;20360;27
2025;1399617;27
2025;1399619;27
2025;1408505;27
2025;9996;27
2025;5000930;27
2025;51835;27
2025;1439;27
2025;39415;27
2025;1334344;27
2025;1408505;27
2025;7414;27
2025;71859;27
2025;1168313;27
2025;100956;27
2025;1185903;27
2025;5001183;27
2025;90483;27
2025;1421100;27
2025;98506;27
2025;8698;27
2025;1408505;27
2025;65114;27
2025;78256;27
2025;1292869;27
2025;1189778;27
2025;69624;27
2025;90483;27
2025;72663;27
2025;1109361;27
2025;15343;27
2025;100958;27
2025;9326;27
2025;1109361;27
2025;86356;27
2025;1397771;27
2025;100958;27
